business_id,date,time,hour,minute,second,name
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-20,04:54:21',4,54,21',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-20,18:38:43',18,38,43',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-21,22:16:22',22,16,22',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-22,19:53:34',19,53,34',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-23,20:26:58',20,26,58',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-28,17:29:54',17,29,54',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-30,01:34:59',1,34,59',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-30,19:17:17',19,17,17',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-05-31,22:35:32',22,35,32',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-05,19:46:30',19,46,30',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-08,19:02:51',19,2,51',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-10,20:29:48',20,29,48',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-11,02:09:51',2,9,51',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-12,02:46:55',2,46,55',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-12,03:12:28',3,12,28',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-15,19:09:16',19,9,16',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-17,23:10:34',23,10,34',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-21,20:01:31',20,1,31',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-23,01:51:48',1,51,48',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-23,15:48:21',15,48,21',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-23,21:24:20',21,24,20',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-26,18:16:39',18,16,39',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-06-28,02:49:54',2,49,54',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-07,02:48:46',2,48,46',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-13,19:47:14',19,47,14',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-15,01:29:23',1,29,23',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-15,23:30:16',23,30,16',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-17,20:30:56',20,30,56',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-22,01:01:00',1,1,00',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-22,02:51:51',2,51,51',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-23,19:06:44',19,6,44',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-27,01:33:15',1,33,15',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-27,18:48:35',18,48,35',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-28,20:00:40',20,0,40',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-28,23:12:20',23,12,20',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-07-29,16:55:26',16,55,26',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-01,04:15:38',4,15,38',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-01,16:52:47',16,52,47',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-02,19:04:53',19,4,53',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-08,18:24:10',18,24,10',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-10,00:48:51',0,48,51',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-12,02:38:42',2,38,42',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-12,21:42:58',21,42,58',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-12,23:56:12',23,56,12',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-13,19:21:25',19,21,25',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-17,01:06:49',1,6,49',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-17,20:04:01',20,4,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-19,01:17:51',1,17,51',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-19,19:49:50',19,49,50',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-27,18:05:25',18,5,25',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-08-30,23:30:05',23,30,05',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-02,02:20:10',2,20,10',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-03,20:57:05',20,57,05',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-05,23:58:34',23,58,34',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-07,19:40:01',19,40,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-07,20:12:33',20,12,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-10,18:04:25',18,4,25',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-13,21:24:23',21,24,23',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-21,22:04:21',22,4,21',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-22,06:54:11',6,54,11',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-23,00:24:52',0,24,52',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-09-29,23:24:52',23,24,52',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-01,23:16:46',23,16,46',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-02,20:56:26',20,56,26',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-02,20:56:32',20,56,32',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-04,20:11:36',20,11,36',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-05,00:30:58',0,30,58',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-06,02:12:26',2,12,26',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-08,00:19:10',0,19,10',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-08,20:58:27',20,58,27',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-12,00:11:38',0,11,38',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-13,15:24:51',15,24,51',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-19,21:14:59',21,14,59',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-21,01:18:27',1,18,27',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-21,19:57:48',19,57,48',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-10-25,19:15:06',19,15,06',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-01,00:45:17',0,45,17',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-01,19:00:33',19,0,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-04,18:37:02',18,37,02',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-08,18:10:10',18,10,10',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-10,16:03:02',16,3,02',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-10,19:07:05',19,7,05',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-10,22:11:16',22,11,16',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-10,23:08:13',23,8,13',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-14,16:06:33',16,6,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-14,23:35:16',23,35,16',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-21,21:48:40',21,48,40',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-24,02:36:54',2,36,54',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-27,20:46:19',20,46,19',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-29,19:08:42',19,8,42',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-11-30,18:50:07',18,50,07',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-02,17:47:52',17,47,52',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-02,19:00:29',19,0,29',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-02,19:37:28',19,37,28',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-04,22:58:20',22,58,20',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-05,18:54:35',18,54,35',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-07,23:22:32',23,22,32',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-09,19:14:43',19,14,43',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-10,19:16:51',19,16,51',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-10,22:50:01',22,50,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-16,22:37:44',22,37,44',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-17,00:05:01',0,5,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-18,01:23:47',1,23,47',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-18,19:27:44',19,27,44',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-19,03:10:11',3,10,11',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-21,22:20:27',22,20,27',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-24,01:26:02',1,26,02',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2012-12-27,20:59:02',20,59,02',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-04,19:56:04',19,56,04',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-05,18:45:25',18,45,25',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-05,20:58:00',20,58,00',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-06,00:26:45',0,26,45',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-12,23:40:58',23,40,58',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-13,20:08:49',20,8,49',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-17,20:50:03',20,50,03',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-19,01:37:45',1,37,45',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-19,18:09:59',18,9,59',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-20,19:40:04',19,40,04',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-20,20:12:47',20,12,47',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-23,13:31:01',13,31,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-29,18:10:45',18,10,45',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-30,18:14:06',18,14,06',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-31,02:02:03',2,2,03',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-01-31,22:09:47',22,9,47',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-04,20:30:11',20,30,11',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-05,03:06:22',3,6,22',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-05,03:06:25',3,6,25',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-06,01:17:36',1,17,36',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-07,02:09:32',2,9,32',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-07,23:05:31',23,5,31',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-08,19:23:50',19,23,50',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-08,20:33:41',20,33,41',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-09,16:50:22',16,50,22',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-13,23:59:13',23,59,13',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-16,23:08:48',23,8,48',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-17,19:48:35',19,48,35',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-18,00:46:35',0,46,35',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-19,22:30:36',22,30,36',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-22,20:03:10',20,3,10',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-23,00:13:24',0,13,24',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-24,21:50:35',21,50,35',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-02-24,23:12:05',23,12,05',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-04,01:50:17',1,50,17',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-07,20:14:20',20,14,20',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-09,19:05:09',19,5,09',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-10,20:20:16',20,20,16',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-14,23:36:01',23,36,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-15,19:35:12',19,35,12',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-16,23:32:27',23,32,27',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-17,12:36:08',12,36,08',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-17,19:29:10',19,29,10',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-20,02:03:48',2,3,48',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-20,22:27:40',22,27,40',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-22,00:18:55',0,18,55',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-22,23:04:24',23,4,24',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-25,17:14:29',17,14,29',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-25,19:48:23',19,48,23',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-29,21:42:23',21,42,23',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-30,18:37:28',18,37,28',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-30,18:38:28',18,38,28',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-30,23:16:52',23,16,52',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-03-31,00:33:35',0,33,35',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-03,03:14:34',3,14,34',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-05,03:00:11',3,0,11',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-08,00:37:32',0,37,32',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-12,01:25:36',1,25,36',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-12,17:36:23',17,36,23',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-12,21:50:59',21,50,59',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-15,20:53:59',20,53,59',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-17,02:34:49',2,34,49',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-17,18:59:22',18,59,22',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-17,21:17:30',21,17,30',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-17,23:09:16',23,9,16',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-18,00:28:34',0,28,34',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-18,02:20:25',2,20,25',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-19,02:12:27',2,12,27',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-20,21:06:24',21,6,24',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-21,23:13:15',23,13,15',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-22,03:52:30',3,52,30',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-25,15:51:46',15,51,46',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-26,02:40:46',2,40,46',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-26,17:47:06',17,47,06',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-26,18:05:59',18,5,59',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-28,02:15:55',2,15,55',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-29,01:36:28',1,36,28',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-29,23:50:50',23,50,50',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-04-30,23:52:33',23,52,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-03,04:01:01',4,1,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-03,22:53:46',22,53,46',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-03,23:08:01',23,8,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-05,01:18:02',1,18,02',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-06,23:21:00',23,21,00',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-07,23:32:57',23,32,57',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-08,19:41:00',19,41,00',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-08,19:41:18',19,41,18',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-10,00:22:21',0,22,21',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-10,21:18:33',21,18,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-11,23:05:30',23,5,30',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-12,00:29:33',0,29,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-13,01:00:07',1,0,07',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-19,16:50:59',16,50,59',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-20,23:32:58',23,32,58',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-23,19:26:31',19,26,31',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-24,03:46:16',3,46,16',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-26,16:14:22',16,14,22',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-27,01:37:38',1,37,38',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-27,22:25:29',22,25,29',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-27,22:28:21',22,28,21',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-28,17:49:01',17,49,01',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-28,18:37:22',18,37,22',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-29,17:56:42',17,56,42',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-31,19:55:07',19,55,07',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-05-31,23:20:18',23,20,18',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-01,00:03:41',0,3,41',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-02,17:30:46',17,30,46',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-03,03:16:33',3,16,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-03,20:10:13',20,10,13',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-06,17:47:05',17,47,05',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-06,18:35:33',18,35,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-09,16:47:33',16,47,33',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-09,23:17:51',23,17,51',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-11,05:28:49',5,28,49',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-12,03:42:34',3,42,34',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-12,18:59:50',18,59,50',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-13,06:55:56',6,55,56',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-14,20:17:49',20,17,49',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-15,19:29:45',19,29,45',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-15,22:30:54',22,30,54',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-16,17:34:48',17,34,48',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-16,22:50:50',22,50,50',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-22,16:51:12',16,51,12',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-23,05:36:54',5,36,54',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-23,20:12:32',20,12,32',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-24,15:43:17',15,43,17',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-30,00:14:00',0,14,00',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-30,20:42:29',20,42,29',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-06-30,20:51:09',20,51,09',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-05,22:19:57',22,19,57',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-07,17:57:11',17,57,11',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-07,18:36:52',18,36,52',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-07,23:41:26',23,41,26',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-11,16:59:07',16,59,07',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-12,19:13:47',19,13,47',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-12,21:58:55',21,58,55',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-12,22:00:22',22,0,22',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-15,15:46:02',15,46,02',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-15,18:38:47',18,38,47',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-18,01:11:36',1,11,36',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-20,03:34:49',3,34,49',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-20,20:12:26',20,12,26',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-20,22:42:14',22,42,14',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-21,17:25:56',17,25,56',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-23,01:34:45',1,34,45',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-25,01:21:25',1,21,25',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-27,01:14:40',1,14,40',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-27,19:04:36',19,4,36',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-27,19:05:15',19,5,15',AJ's Fine Foods
-y5vYOsyL4bSFxeOtQtYbg,'2013-07-27,19:05:32',19,5,32',AJ's Fine Foods
